"fixture_id,match_group_id,home,away"
"6110,217,Comets,Pirates"
"6111,217,Sharks,Dodgers"
"6113,217,Wolves,Jets"
"6114,217,Express,Eclipse"
"6115,217,Hurricanes,Hive"
"6116,217,Wizards,Elite"
"6117,217,Bears,Sharks"
"6118,217,Flames,Tyrants"
"6119,217,Foxes,Hive"
"6120,217,Ducks,Hurricanes"
"6121,217,Jets,Hawks"
"6122,217,Elite,Flames"
"6123,217,Shadow,Bears"
"6124,217,Aviators,Puffins"
"6125,217,Lightning,Knights"
"6126,217,Wolves,Blizzard"
"6127,217,Bulls,Outlaws"
"6128,217,Rhinos,Tyrants"
"6129,217,Pandas,Comets"
"6130,217,Hawks,Spartans"
"6131,217,Express,Blizzard"
"6132,217,Hurricanes,Hive"
"6133,217,Demolition,Comets"
"6134,217,Dodgers,Pirates"
"6135,217,Bears,Rhinos"
"6136,217,Hawks,Eclipse"
"6137,217,Foxes,Aviators"
"6138,217,Spartans,Blizzard"
"6139,218,Dodgers,Sharks"
"6140,217,Blizzard,Foxes"
"6141,217,Express,Spartans"
"6142,217,Aviators,Hurricanes"
"6143,217,Demolition,Dodgers"
"6144,217,Shadow,Elite"
"6145,218,Pirates,Comets"
"6164,217,Demolition,Sharks"
"6165,217,Spectre,Tyrants"
"6166,217,Pandas,Comets"
"6167,216,Puffins,Wolves"
"6168,216,Hawks,Foxes"
"6169,216,Wizards,Shadow"
"6170,216,Pandas,Demolition"
"6171,216,Sabres,Foxes"
"6172,216,Hawks,Wolves"
"6173,216,Sharks,Demolition"
"6174,216,Comets,Pandas"
"6175,216,Blizzard,Knights"
"6176,216,Jets,Hurricanes"
"6177,216,Elite,Outlaws"
"6178,216,Bears,Bulls"
"6179,216,Hurricanes,Spartans"
"6180,216,Jets,Blizzard"
"6181,216,Bulls,Tyrants"
"6182,216,Rhinos,Bears"
"6183,216,Hawks,Jets"
"6184,216,Express,Hurricanes"
"6185,216,Bulls,Elite"
"6186,216,Flames,Sharks"
"6187,216,Blizzard,Hive"
"6188,216,Hawks,Hurricanes"
"6189,216,Rhinos,Sharks"
"6190,216,Elite,Shadow"
"6191,216,Express,Wolves"
"6192,216,Aviators,Lightning"
"6193,216,Demolition,Outlaws"
"6194,216,Rhinos,Pandas"
"6195,216,Wolves,Spartans"
"6196,216,Express,Hurricanes"
"6197,216,Pandas,Comets"
"6198,216,Rhinos,Pirates"
"6199,216,Hurricanes,Eclipse"
"6200,216,Foxes,Blizzard"
"6201,216,Outlaws,Dodgers"
"6202,216,Spectre,Pandas"
"6203,216,Wolves,Hurricanes"
"6204,216,Blizzard,Express"
"6205,216,Bulls,Dodgers"
"6206,216,Shadow,Comets"
"6208,215,Puffins,Foxes"
"6209,215,Wizards,Pandas"
"6210,215,Hawks,Foxes"
"6211,215,Pandas,Demolition"
"6212,215,Hawks,Express"
"6213,215,Bulls,Sharks"
"6214,215,Hawks,Hive"
"6215,215,Elite,Sharks"
"6216,215,Lightning,Wolves"
"6217,215,Pandas,Outlaws"
"6218,215,Wolves,Hurricanes"
"6219,215,Rhinos,Comets"
"6220,215,Hurricanes,Blizzard"
"6221,215,Outlaws,Pandas"
"6222,215,Wolves,Blizzard"
"6223,215,Comets,Dodgers"
"6224,215,Blizzard,Jets"
"6225,215,Bulls,Outlaws"
"6226,215,Hurricanes,Jets"
"6227,215,Bulls,Rhinos"
"6228,214,Puffins,Wizards"
"6229,214,Hawks,Demolition"
"6230,214,Bulls,Express"
"6231,214,Elite,Hive"
"6232,214,Wolves,Pandas"
"6233,214,Wolves,Rhinos"
"6234,214,Pandas,Blizzard"
"6235,214,Wolves,Comets"
"6236,214,Blizzard,Bulls"
"6237,214,Hurricanes,Bulls"
"7888,220,Foxes,Sabres"
"7896,220,Tyrants,Puffins"
"7904,220,Comets,Spectre"
"7912,220,Wizards,Eclipse"
"7920,220,Aviators,Hurricanes"
"7928,220,Jets,Hive"
"7936,220,Blizzard,Shadow"
"7944,220,Wolves,Lightning"
"7952,220,Ducks,Pirates"
"7960,220,Sharks,Hawks"
"7968,220,Demolition,Elite"
"7976,220,Flames,Dodgers"
"7984,220,Express,Outlaws"
"7992,220,Spartans,Knights"
"8000,220,Bears,Pandas"
"8008,220,Rhinos,Bulls"
"8016,221,Sabres,Puffins"
"8024,221,Tyrants,Foxes"
"8032,221,Spectre,Eclipse"
"8040,221,Wizards,Comets"
"8048,221,Hurricanes,Hive"
"8056,221,Jets,Aviators"
"8064,221,Shadow,Lightning"
"8072,221,Wolves,Blizzard"
"8080,221,Pirates,Hawks"
"8088,221,Sharks,Ducks"
"8096,221,Elite,Dodgers"
"8104,221,Flames,Demolition"
"8112,221,Outlaws,Knights"
"8120,221,Spartans,Express"
"8128,221,Pandas,Bulls"
"8136,221,Rhinos,Bears"
"8144,222,Puffins,Foxes"
"8152,222,Sabres,Tyrants"
"8160,222,Eclipse,Comets"
"8168,222,Spectre,Wizards"
"8176,222,Hive,Aviators"
"8184,222,Hurricanes,Jets"
"8192,222,Lightning,Blizzard"
"8200,222,Shadow,Wolves"
"8208,222,Hawks,Ducks"
"8216,222,Pirates,Sharks"
"8224,222,Dodgers,Demolition"
"8232,222,Elite,Flames"
"8240,222,Knights,Express"
"8248,222,Outlaws,Spartans"
"8256,222,Bulls,Bears"
"8264,222,Pandas,Rhinos"
"8272,223,Aviators,Blizzard"
"8280,223,Hive,Lightning"
"8288,223,Hurricanes,Shadow"
"8296,223,Jets,Wolves"
"8304,223,Foxes,Comets"
"8312,223,Puffins,Eclipse"
"8320,223,Sabres,Spectre"
"8328,223,Tyrants,Wizards"
"8336,223,Express,Bears"
"8344,223,Knights,Bulls"
"8352,223,Outlaws,Pandas"
"8360,223,Spartans,Rhinos"
"8368,223,Ducks,Demolition"
"8376,223,Hawks,Dodgers"
"8384,223,Pirates,Elite"
"8392,223,Sharks,Flames"
"8400,224,Blizzard,Hive"
"8408,224,Lightning,Hurricanes"
"8416,224,Shadow,Jets"
"8424,224,Wolves,Aviators"
"8432,224,Comets,Puffins"
"8440,224,Eclipse,Sabres"
"8448,224,Spectre,Tyrants"
"8456,224,Wizards,Foxes"
"8464,224,Bears,Knights"
"8472,224,Bulls,Outlaws"
"8480,224,Pandas,Spartans"
"8488,224,Rhinos,Express"
"8496,224,Demolition,Hawks"
"8504,224,Dodgers,Pirates"
"8512,224,Elite,Sharks"
"8520,224,Flames,Ducks"
"8528,225,Aviators,Shadow"
"8536,225,Hive,Wolves"
"8544,225,Hurricanes,Blizzard"
"8552,225,Jets,Lightning"
"8560,225,Foxes,Spectre"
"8568,225,Puffins,Wizards"
"8576,225,Sabres,Comets"
"8584,225,Tyrants,Eclipse"
"8592,225,Express,Pandas"
"8600,225,Knights,Rhinos"
"8608,225,Outlaws,Bears"
"8616,225,Spartans,Bulls"
"8624,225,Ducks,Elite"
"8632,225,Hawks,Flames"
"8640,225,Pirates,Demolition"
"8648,225,Sharks,Dodgers"
"8656,226,Blizzard,Jets"
"8664,226,Lightning,Aviators"
"8672,226,Shadow,Hive"
"8680,226,Wolves,Hurricanes"
"8688,226,Comets,Tyrants"
"8696,226,Eclipse,Foxes"
"8704,226,Spectre,Puffins"
"8712,226,Wizards,Sabres"
"8720,226,Bears,Spartans"
"8728,226,Bulls,Express"
"8736,226,Pandas,Knights"
"8744,226,Rhinos,Outlaws"
"8752,226,Demolition,Sharks"
"8760,226,Dodgers,Ducks"
"8768,226,Elite,Hawks"
"8776,226,Flames,Pirates"
"8784,227,Foxes,Puffins"
"8792,227,Tyrants,Sabres"
"8800,227,Comets,Eclipse"
"8808,227,Wizards,Spectre"
"8816,227,Aviators,Hive"
"8824,227,Jets,Hurricanes"
"8832,227,Blizzard,Lightning"
"8840,227,Wolves,Shadow"
"8848,227,Ducks,Hawks"
"8856,227,Sharks,Pirates"
"8864,227,Demolition,Dodgers"
"8872,227,Flames,Elite"
"8880,227,Express,Knights"
"8888,227,Spartans,Outlaws"
"8896,227,Bears,Bulls"
"8904,227,Rhinos,Pandas"
"8912,228,Foxes,Tyrants"
"8920,228,Puffins,Sabres"
"8928,228,Comets,Wizards"
"8936,228,Eclipse,Spectre"
"8944,228,Aviators,Jets"
"8952,228,Hive,Hurricanes"
"8960,228,Blizzard,Wolves"
"8968,228,Lightning,Shadow"
"8976,228,Ducks,Sharks"
"8984,228,Hawks,Pirates"
"8992,228,Demolition,Flames"
"9000,228,Dodgers,Elite"
"9008,228,Express,Spartans"
"9016,228,Knights,Outlaws"
"9024,228,Bears,Rhinos"
"9032,228,Bulls,Pandas"
"9040,229,Puffins,Tyrants"
"9048,229,Sabres,Foxes"
"9056,229,Eclipse,Wizards"
"9064,229,Spectre,Comets"
"9072,229,Hive,Jets"
"9080,229,Hurricanes,Aviators"
"9088,229,Lightning,Wolves"
"9096,229,Shadow,Blizzard"
"9104,229,Hawks,Sharks"
"9112,229,Pirates,Ducks"
"9120,229,Dodgers,Flames"
"9128,229,Elite,Demolition"
"9136,229,Knights,Spartans"
"9144,229,Outlaws,Express"
"9152,229,Bulls,Rhinos"
"9160,229,Pandas,Bears"
"9209,238,Comets,Wolves"
"9210,238,Express,Elite"
"9211,238,Puffins,Aviators"
"9212,238,Bulls,Sharks"
"9213,238,Jets,Sabres"
"9214,238,Hawks,Pandas"
"9215,238,Shadow,Wizards"
"9216,238,Flames,Bears"
"9217,238,Wizards,Jets"
"9218,238,Bulls,Ducks"
"9219,238,Sabres,Wolves"
"9220,238,Knights,Demolition"
"9221,238,Lightning,Spectre"
"9222,238,Elite,Outlaws"
"9223,238,Hurricanes,Foxes"
"9224,238,Sharks,Pandas"
"9225,238,Puffins,Shadow"
"9226,238,Spartans,Demolition"
"9227,238,Wizards,Wolves"
"9228,238,Bulls,Dodgers"
"9229,238,Lightning,Tyrants"
"9230,238,Flames,Pandas"
"9231,238,Hive,Sabres"
"9232,238,Hawks,Outlaws"
"9233,238,Sabres,Shadow"
"9234,238,Knights,Pirates"
"9235,238,Eclipse,Jets"
"9236,238,Bulls,Elite"
"9237,238,Blizzard,Foxes"
"9238,238,Demolition,Pandas"
"9239,238,Hurricanes,Puffins"
"9240,238,Hawks,Outlaws"
"9241,238,Comets,Aviators"
"9242,238,Bulls,Hawks"
"9243,238,Foxes,Hurricanes"
"9244,238,Knights,Flames"
"9245,238,Jets,Sabres"
"9246,238,Dodgers,Outlaws"
"9247,238,Shadow,Tyrants"
"9248,238,Ducks,Express"
"9249,238,Wizards,Blizzard"
"9250,238,Bears,Sharks"
"9251,238,Sabres,Wolves"
"9252,238,Outlaws,Flames"
"9253,238,Aviators,Foxes"
"9254,238,Dodgers,Bulls"
"9255,238,Lightning,Puffins"
"9256,238,Ducks,Pandas"
"9257,239,Comets,Wizards"
"9258,239,Ducks,Pirates"
"9259,239,Tyrants,Sabres"
"9260,239,Demolition,Sharks"
"9261,239,Comets,Puffins"
"9262,239,Pirates,Dodgers"
"9263,239,Sabres,Wizards"
"9264,239,Demolition,Ducks"
"9265,239,Comets,Wizards"
"9266,239,Express,Bears"
"9267,239,Jets,Aviators"
"9268,239,Hawks,Bulls"
"9269,239,Foxes,Jets"
"9270,239,Bulls,Pandas"
"9271,239,Lightning,Wolves"
"9272,239,Knights,Outlaws"
"9273,239,Puffins,Sabres"
"9274,239,Hawks,Demolition"
"9275,239,Lightning,Wolves"
"9276,239,Flames,Bulls"
"9277,239,Sabres,Hurricanes"
"9278,239,Hawks,Pirates"
"9279,239,Blizzard,Jets"
"9280,239,Demolition,Bulls"
"9281,239,Comets,Shadow"
"9282,239,Bulls,Ducks"
"9283,239,Jets,Hurricanes"
"9284,239,Flames,Outlaws"
"9285,239,Wizards,Lightning"
"9286,239,Ducks,Sharks"
"9287,239,Aviators,Wolves"
"9288,239,Dodgers,Flames"
"9289,239,Shadow,Jets"
"9290,239,Rhinos,Outlaws"
"9291,239,Hurricanes,Hive"
"9292,239,Express,Bulls"
"9293,239,Aviators,Jets"
"9294,239,Pandas,Bulls"
"9295,239,Shadow,Wolves"
"9296,239,Knights,Rhinos"
"9299,240,Comets,Sabres"
"9300,240,Ducks,Sharks"
"9301,240,Wizards,Puffins"
"9302,240,Pirates,Ducks"
"9303,240,Jets,Wizards"
"9304,240,Bulls,Bears"
"9305,240,Lightning,Jets"
"9306,240,Bulls,Outlaws"
"9307,240,Puffins,Lightning"
"9308,240,Flames,Demolition"
"9309,240,Hurricanes,Jets"
"9310,240,Hawks,Bulls"
"9311,240,Jets,Shadow"
"9312,240,Ducks,Outlaws"
"9313,240,Aviators,Lightning"
"9314,240,Dodgers,Ducks"
"9315,240,Hurricanes,Jets"
"9316,240,Rhinos,Bulls"
"9317,240,Aviators,Wolves"
"9318,240,Rhinos,Bulls"
"9319,242,Comets,Ducks"
"9320,242,Pirates,Wizards"
"9321,242,Jets,Bulls"
"9322,242,Bulls,Jets"
"9323,242,Puffins,Flames"
"9324,242,Bulls,Jets"
"9325,242,Ducks,Shadow"
"9326,242,Dodgers,Aviators"
"9327,242,Rhinos,Jets"
"9328,242,Wolves,Bulls"
"9349,292,Foxes,Tyrants"
"9350,292,Puffins,Sabres"
"9351,292,Comets,Wizards"
"9352,292,Eclipse,Spectre"
"9353,292,Aviators,Jets"
"9354,292,Hive,Hurricanes"
"9355,292,Blizzard,Wolves"
"9356,292,Lightning,Shadow"
"9357,292,Ducks,Sharks"
"9358,292,Hawks,Pirates"
"9359,292,Demolition,Flames"
"9360,292,Dodgers,Elite"
"9361,292,Express,Spartans"
"9362,292,Knights,Outlaws"
"9363,292,Bears,Rhinos"
"9364,292,Bulls,Pandas"
"9365,293,Foxes,Puffins"
"9366,293,Tyrants,Sabres"
"9367,293,Comets,Eclipse"
"9368,293,Wizards,Spectre"
"9369,293,Aviators,Hive"
"9370,293,Jets,Hurricanes"
"9371,293,Blizzard,Lightning"
"9372,293,Wolves,Shadow"
"9373,293,Ducks,Hawks"
"9374,293,Sharks,Pirates"
"9375,293,Demolition,Dodgers"
"9376,293,Flames,Elite"
"9377,293,Express,Knights"
"9378,293,Spartans,Outlaws"
"9379,293,Bears,Bulls"
"9380,293,Rhinos,Pandas"
"9381,294,Puffins,Tyrants"
"9382,294,Sabres,Foxes"
"9383,294,Eclipse,Wizards"
"9384,294,Spectre,Comets"
"9385,294,Hive,Jets"
"9386,294,Hurricanes,Aviators"
"9387,294,Lightning,Wolves"
"9388,294,Shadow,Blizzard"
"9389,294,Hawks,Sharks"
"9390,294,Pirates,Ducks"
"9391,294,Dodgers,Flames"
"9392,294,Elite,Demolition"
"9393,294,Knights,Spartans"
"9394,294,Outlaws,Express"
"9395,294,Bulls,Rhinos"
"9396,294,Pandas,Bears"
"9397,295,Aviators,Wolves"
"9398,295,Hive,Blizzard"
"9399,295,Hurricanes,Lightning"
"9400,295,Jets,Shadow"
"9401,295,Foxes,Wizards"
"9402,295,Puffins,Comets"
"9403,295,Sabres,Eclipse"
"9404,295,Tyrants,Spectre"
"9405,295,Express,Rhinos"
"9406,295,Knights,Bears"
"9407,295,Outlaws,Bulls"
"9408,295,Spartans,Pandas"
"9409,295,Ducks,Flames"
"9410,295,Hawks,Demolition"
"9411,295,Pirates,Dodgers"
"9412,295,Sharks,Elite"
"9413,296,Blizzard,Hurricanes"
"9414,296,Lightning,Jets"
"9415,296,Shadow,Aviators"
"9416,296,Wolves,Hive"
"9417,296,Comets,Sabres"
"9418,296,Eclipse,Tyrants"
"9419,296,Spectre,Foxes"
"9420,296,Wizards,Puffins"
"9421,296,Bears,Outlaws"
"9422,296,Bulls,Spartans"
"9423,296,Pandas,Express"
"9424,296,Rhinos,Knights"
"9425,296,Demolition,Pirates"
"9426,296,Dodgers,Sharks"
"9427,296,Elite,Ducks"
"9428,296,Flames,Hawks"
"9429,297,Aviators,Lightning"
"9430,297,Hive,Shadow"
"9431,297,Hurricanes,Wolves"
"9432,297,Jets,Blizzard"
"9433,297,Foxes,Eclipse"
"9434,297,Puffins,Spectre"
"9435,297,Sabres,Wizards"
"9436,297,Tyrants,Comets"
"9437,297,Express,Bulls"
"9438,297,Knights,Pandas"
"9439,297,Outlaws,Rhinos"
"9440,297,Spartans,Bears"
"9441,297,Ducks,Dodgers"
"9442,297,Hawks,Elite"
"9443,297,Pirates,Flames"
"9444,297,Sharks,Demolition"
"9445,298,Blizzard,Aviators"
"9446,298,Lightning,Hive"
"9447,298,Shadow,Hurricanes"
"9448,298,Wolves,Jets"
"9449,298,Comets,Foxes"
"9450,298,Eclipse,Puffins"
"9451,298,Spectre,Sabres"
"9452,298,Wizards,Tyrants"
"9453,298,Bears,Express"
"9454,298,Bulls,Knights"
"9455,298,Pandas,Outlaws"
"9456,298,Rhinos,Spartans"
"9457,298,Demolition,Ducks"
"9458,298,Dodgers,Hawks"
"9459,298,Elite,Pirates"
"9460,298,Flames,Sharks"
"9461,299,Foxes,Sabres"
"9462,299,Tyrants,Puffins"
"9463,299,Comets,Spectre"
"9464,299,Wizards,Eclipse"
"9465,299,Aviators,Hurricanes"
"9466,299,Jets,Hive"
"9467,299,Blizzard,Shadow"
"9468,299,Wolves,Lightning"
"9469,299,Ducks,Pirates"
"9470,299,Sharks,Hawks"
"9471,299,Demolition,Elite"
"9472,299,Flames,Dodgers"
"9473,299,Express,Outlaws"
"9474,299,Spartans,Knights"
"9475,299,Bears,Pandas"
"9476,299,Rhinos,Bulls"
"9477,300,Puffins,Foxes"
"9478,300,Sabres,Tyrants"
"9479,300,Eclipse,Comets"
"9480,300,Spectre,Wizards"
"9481,300,Hive,Aviators"
"9482,300,Hurricanes,Jets"
"9483,300,Lightning,Blizzard"
"9484,300,Shadow,Wolves"
"9485,300,Hawks,Ducks"
"9486,300,Pirates,Sharks"
"9487,300,Dodgers,Demolition"
"9488,300,Elite,Flames"
"9489,300,Knights,Express"
"9490,300,Outlaws,Spartans"
"9491,300,Bulls,Bears"
"9492,300,Pandas,Rhinos"
"9493,301,Sabres,Puffins"
"9494,301,Tyrants,Foxes"
"9495,301,Spectre,Eclipse"
"9496,301,Wizards,Comets"
"9497,301,Hurricanes,Hive"
"9498,301,Jets,Aviators"
"9499,301,Shadow,Lightning"
"9500,301,Wolves,Blizzard"
"9501,301,Pirates,Hawks"
"9502,301,Sharks,Ducks"
"9503,301,Elite,Dodgers"
"9504,301,Flames,Demolition"
"9505,301,Outlaws,Knights"
"9506,301,Spartans,Express"
"9507,301,Pandas,Bulls"
"9508,301,Rhinos,Bears"
"9519,303,Tyrants,Lightning"
"9520,303,Wizards,Blizzard"
"9521,303,Shadow,Puffins"
"9522,303,Hurricanes,Spectre"
"9523,303,Bears,Flames"
"9524,303,Knights,Elite"
"9525,303,Demolition,Express"
"9526,303,Ducks,Bulls"
"9527,303,Comets,Aviators"
"9528,303,Sabres,Hurricanes"
"9529,303,Lightning,Foxes"
"9530,303,Jets,Spectre"
"9531,303,Pandas,Ducks"
"9532,303,Knights,Flames"
"9533,303,Sharks,Bears"
"9534,303,Dodgers,Bulls"
"9535,303,Tyrants,Hurricanes"
"9536,303,Wizards,Jets"
"9537,303,Blizzard,Spectre"
"9538,303,Aviators,Puffins"
"9539,303,Bears,Ducks"
"9540,303,Outlaws,Elite"
"9541,303,Sharks,Knights"
"9542,303,Flames,Bulls"
"9543,303,Puffins,Hive"
"9544,303,Eclipse,Wolves"
"9545,303,Blizzard,Tyrants"
"9546,303,Jets,Sabres"
"9547,303,Bulls,Dodgers"
"9548,303,Spartans,Demolition"
"9549,303,Flames,Bears"
"9550,303,Hawks,Rhinos"
"9551,303,Wizards,Hurricanes"
"9552,303,Tyrants,Shadow"
"9553,303,Jets,Puffins"
"9554,303,Blizzard,Spectre"
"9555,303,Bulls,Pirates"
"9556,303,Knights,Hawks"
"9557,303,Ducks,Bears"
"9558,303,Flames,Pandas"
"9559,303,Tyrants,Wolves"
"9560,303,Spectre,Lightning"
"9561,303,Hurricanes,Comets"
"9562,303,Shadow,Wizards"
"9563,303,Spartans,Flames"
"9564,303,Bulls,Pirates"
"9565,303,Ducks,Pandas"
"9566,303,Demolition,Knights"
"9606,304,Eclipse,Comets"
"9607,304,Foxes,Spectre"
"9608,304,Demolition,Sharks"
"9609,304,Hawks,Flames"
"9610,304,Comets,Foxes"
"9611,304,Sabres,Spectre"
"9612,304,Pirates,Flames"
"9613,304,Demolition,Hawks"
"9614,304,Tyrants,Hurricanes"
"9615,304,Wizards,Puffins"
"9616,304,Bulls,Flames"
"9617,304,Demolition,Knights"
"9618,304,Comets,Spectre"
"9619,304,Lightning,Sabres"
"9620,304,Pandas,Bulls"
"9621,304,Bears,Knights"
"9622,304,Tyrants,Aviators"
"9623,304,Blizzard,Wizards"
"9624,304,Bears,Flames"
"9625,304,Sharks,Outlaws"
"9626,304,Puffins,Jets"
"9627,304,Blizzard,Wolves"
"9628,304,Hawks,Dodgers"
"9629,304,Flames,Demolition"
"9630,304,Wizards,Blizzard"
"9631,304,Tyrants,Puffins"
"9632,304,Bulls,Flames"
"9633,304,Ducks,Knights"
"9634,304,Tyrants,Wizards"
"9635,304,Hurricanes,Spectre"
"9636,304,Spartans,Demolition"
"9637,304,Ducks,Bulls"
"9638,304,Aviators,Lightning"
"9639,304,Wolves,Hurricanes"
"9640,304,Rhinos,Pandas"
"9641,304,Express,Bulls"
"9642,304,Hurricanes,Shadow"
"9643,304,Lightning,Aviators"
"9644,304,Rhinos,Bears"
"9645,304,Spartans,Outlaws"
"9646,305,Spectre,Comets"
"9647,305,Flames,Sharks"
"9648,305,Sabres,Foxes"
"9649,305,Hawks,Flames"
"9650,305,Hurricanes,Puffins"
"9651,305,Demolition,Bulls"
"9652,305,Spectre,Sabres"
"9653,305,Knights,Bulls"
"9654,305,Blizzard,Tyrants"
"9655,305,Flames,Outlaws"
"9656,305,Blizzard,Puffins"
"9657,305,Flames,Dodgers"
"9658,305,Blizzard,Tyrants"
"9659,305,Bulls,Ducks"
"9660,305,Hurricanes,Wizards"
"9661,305,Spartans,Ducks"
"9662,305,Aviators,Wolves"
"9663,305,Rhinos,Bulls"
"9664,305,Lightning,Shadow"
"9665,305,Spartans,Bears"
"9670,306,Spectre,Flames"
"9671,306,Foxes,Flames"
"9672,306,Demolition,Hurricanes"
"9673,306,Sabres,Bulls"
"9674,306,Tyrants,Flames"
"9675,306,Puffins,Flames"
"9676,306,Tyrants,Ducks"
"9677,306,Wizards,Ducks"
"9678,306,Wolves,Bulls"
"9679,306,Shadow,Spartans"
